delta,rep,beta_hat,eta_hat,gamma_hat,status
0.00,0,11.113140,1.631435,0.000000,True
0.00,1,2.233685,0.623782,0.692120,True
0.00,2,9.723506,1.534450,0.000000,True
0.00,3,0.790273,0.112119,1.425744,True
0.00,4,3.032818,0.893120,0.738252,True
0.00,5,5.136962,1.596899,0.000000,True
0.00,6,3.533704,1.094806,0.359381,True
0.00,7,4.884687,0.629745,0.875952,True
0.00,8,1.405750,0.402367,0.998500,True
0.00,9,4.646124,1.018490,0.443714,True
0.00,10,7.740417,1.458023,0.000000,True
0.00,11,5.363857,1.613684,0.000000,True
0.00,12,4.415278,1.638324,0.000000,True
0.00,13,5.232452,1.521990,0.000000,True
0.00,14,4.788496,0.854286,0.557867,True
0.00,15,8.771390,1.323813,0.000000,True
0.00,16,6.917295,1.463423,0.000000,True
0.00,17,1.409294,0.482703,0.885252,True
0.00,18,1.334344,0.529775,0.755926,True
0.00,19,11.087074,1.640088,0.000000,True
0.00,20,3.225095,0.962653,0.457769,True
0.00,21,2.301418,0.624806,0.974553,True
0.00,22,4.871314,1.589285,0.000000,True
0.00,23,2.349886,0.390621,1.087464,True
0.00,24,2.828477,0.758032,0.700794,True
0.00,25,1.293636,0.424496,1.147721,True
0.00,26,6.747216,1.657559,0.000000,True
0.00,27,1.577925,0.500434,1.082490,True
0.00,28,3.822495,1.512016,0.000000,True
0.00,29,0.944436,0.199946,1.019845,True
0.00,30,0.677409,0.257530,0.950917,True
0.00,31,14.999995,0.823034,0.672454,True
0.00,32,11.626528,1.454161,0.000000,True
0.00,33,5.424476,1.715395,0.000000,True
0.00,34,2.502815,0.703097,0.723923,True
0.00,35,14.909916,1.654672,0.000000,True
0.00,36,3.916866,0.876222,0.592396,True
0.00,37,6.244890,1.472550,0.000000,True
0.00,38,4.677460,0.965605,0.540047,True
0.00,39,5.600544,1.616501,0.000000,True
0.00,40,8.280962,1.340022,0.000000,True
0.00,41,5.768635,1.628093,0.000000,True
0.00,42,0.916936,0.416958,0.887437,True
0.00,43,1.606274,0.578176,1.030507,True
0.00,44,2.256965,1.135625,0.418902,True
0.00,45,3.856310,0.985195,0.657990,True
0.00,46,6.806393,1.546865,0.000000,True
0.00,47,4.612992,1.511767,0.000000,True
0.00,48,2.223439,0.332735,1.215758,True
0.00,49,2.337252,0.419048,1.012952,True
0.00,50,6.319935,1.504512,0.000000,True
0.00,51,8.795654,1.550398,0.000000,True
0.00,52,2.216924,1.013135,0.418358,True
0.00,53,0.875462,0.292320,1.080429,True
0.00,54,2.923276,0.817509,0.849463,True
0.00,55,1.530051,0.285131,1.138411,True
0.00,56,2.591525,0.882922,0.539742,True
0.00,57,2.496015,0.526471,1.004073,True
0.00,58,1.951154,0.345050,0.898898,True
0.00,59,2.307550,0.678331,0.880593,True
0.00,60,5.496827,1.630560,0.000000,True
0.00,61,7.282320,1.627048,0.000000,True
0.00,62,8.716052,1.441084,0.000000,True
0.00,63,4.794660,1.670707,0.000000,True
0.00,64,3.906175,0.960313,0.410187,True
0.00,65,6.790916,1.400225,0.000000,True
0.00,66,4.252047,1.554643,0.000000,True
0.00,67,2.538211,0.587267,0.875880,True
0.00,68,7.278161,1.577732,0.000000,True
0.00,69,1.680710,0.361156,1.025577,True
0.00,70,5.391363,1.442296,0.000000,True
0.00,71,0.928411,0.209007,1.288813,True
0.00,72,5.713958,1.587598,0.000000,True
0.00,73,1.650573,0.554677,0.928940,True
0.00,74,0.602234,0.166524,1.073370,True
0.00,75,1.261934,0.238647,1.136401,True
0.00,76,1.991992,0.720128,0.808079,True
0.00,77,0.838014,0.404581,0.875548,True
0.00,78,1.337414,0.507362,0.944487,True
0.00,79,4.128448,1.479069,0.000000,True
0.00,80,1.870707,0.643385,1.090281,True
0.00,81,6.697829,1.601084,0.000000,True
0.00,82,3.651041,0.677400,0.701159,True
0.00,83,4.945135,1.433721,0.000000,True
0.00,84,10.435322,1.125702,0.402552,True
0.00,85,0.862640,0.367328,0.992703,True
0.00,86,0.979926,0.418834,0.932962,True
0.00,87,5.900387,1.525371,0.000000,True
0.00,88,1.449914,0.448532,1.116570,True
0.00,89,5.756460,1.556718,0.000000,True
0.00,90,1.693822,0.523148,0.934471,True
0.00,91,1.592048,0.375098,1.058223,True
0.00,92,8.014353,1.358778,0.000000,True
0.00,93,1.569826,0.757371,0.834861,True
0.00,94,5.651938,1.579053,0.000000,True
0.00,95,3.442711,1.490884,0.000000,True
0.00,96,1.166098,0.291497,1.010504,True
0.00,97,3.445523,1.412463,0.070716,True
0.00,98,6.741748,1.476216,0.100076,True
0.00,99,1.679404,0.579013,0.883302,True
0.00,100,3.613449,1.217594,0.263146,True
0.00,101,6.762279,1.553447,0.000000,True
0.00,102,7.065174,1.494492,0.000000,True
0.00,103,7.879133,1.482772,0.000000,True
0.00,104,4.936268,1.502960,0.000000,True
0.00,105,5.659782,1.240256,0.178048,True
0.00,106,2.457247,0.748374,0.890084,True
0.00,107,4.130706,0.831504,0.548821,True
0.00,108,1.723791,0.457675,1.190186,True
0.00,109,4.500823,1.458796,0.000000,True
0.00,110,0.764889,0.228663,1.121296,True
0.00,111,4.587630,1.571016,0.000000,True
0.00,112,9.343418,1.182998,0.399173,True
0.00,113,0.632690,0.188521,1.389962,True
0.00,114,2.030375,0.717518,0.856925,True
0.00,115,2.006454,0.609875,0.920925,True
0.00,116,2.133548,0.351549,1.054231,True
0.00,117,11.987768,1.558296,0.000000,True
0.00,118,1.631549,0.531005,0.924515,True
0.00,119,2.119542,0.674075,0.693159,True
0.00,120,4.823010,1.563521,0.000000,True
0.00,121,3.722869,1.578956,0.000000,True
0.00,122,4.830123,1.464403,0.000000,True
0.00,123,5.993205,1.666250,0.000000,True
0.00,124,1.737367,0.320259,1.151684,True
0.00,125,4.601051,1.567390,0.000000,True
0.00,126,5.382591,1.553120,0.000000,True
0.00,127,9.139470,1.435842,0.000000,True
0.00,128,6.201429,1.504144,0.000000,True
0.00,129,7.339004,1.330147,0.000000,True
0.00,130,9.851301,1.640660,0.000000,True
0.00,131,4.930145,1.494576,0.058100,True
0.00,132,8.866551,1.415396,0.000000,True
0.00,133,0.944775,0.268214,1.108128,True
0.00,134,7.528551,1.485134,0.000000,True
0.00,135,1.169452,0.350259,1.135043,True
0.00,136,4.984503,1.335913,0.000000,True
0.00,137,1.596747,0.370361,1.148506,True
0.00,138,4.831672,1.620404,0.000000,True
0.00,139,5.918788,1.433216,0.000000,True
0.00,140,4.763996,1.604803,0.000000,True
0.00,141,1.176955,0.363365,1.119622,True
0.00,142,5.416113,1.599872,0.000000,True
0.00,143,4.501838,1.521724,0.000000,True
0.00,144,2.791202,0.613015,0.787795,True
0.00,145,1.445944,0.451366,0.993847,True
0.00,146,5.981809,1.557123,0.000000,True
0.00,147,3.577349,1.404127,0.000000,True
0.00,148,5.919682,1.321041,0.000000,True
0.00,149,3.782965,1.085530,0.409655,True
0.00,150,5.841820,1.534199,0.000000,True
0.00,151,2.204304,0.203748,1.121283,True
0.00,152,4.242998,1.445801,0.000000,True
0.00,153,2.528431,0.445322,0.901911,True
0.00,154,6.190634,1.399650,0.000000,True
0.00,155,1.842838,0.430262,0.874678,True
0.00,156,4.675472,1.600996,0.000000,True
0.00,157,6.207556,1.594510,0.000000,True
0.00,158,0.964202,0.319010,1.109345,True
0.00,159,5.497221,1.586128,0.000000,True
0.00,160,0.657485,0.157348,1.316870,True
0.00,161,1.194137,0.346038,1.197215,True
0.00,162,4.771031,1.319837,0.038651,True
0.00,163,14.999995,1.411800,0.111939,True
0.00,164,1.044690,0.248655,1.288292,True
0.00,165,5.575705,1.614143,0.000000,True
0.00,166,9.610207,1.485154,0.000000,True
0.00,167,3.966450,1.362615,0.141601,True
0.00,168,1.856989,0.466323,0.945075,True
0.00,169,8.922399,1.551196,0.000000,True
0.00,170,1.782550,0.413866,1.213065,True
0.00,171,3.474986,1.309842,0.114315,True
0.00,172,4.750132,1.633281,0.000000,True
0.00,173,4.005338,1.406722,0.000000,True
0.00,174,3.637901,1.736512,0.000000,True
0.00,175,4.562920,0.637960,0.860347,True
0.00,176,7.863610,1.513344,0.000000,True
0.00,177,6.063923,1.525919,0.000000,True
0.00,178,3.640252,1.466311,0.000000,True
0.00,179,4.590698,1.489101,0.000000,True
0.00,180,6.387580,1.545093,0.000000,True
0.00,181,5.161667,1.532487,0.000000,True
0.00,182,6.293150,1.578399,0.000000,True
0.00,183,5.235425,1.692160,0.000000,True
0.00,184,6.972199,1.280008,0.000000,True
0.00,185,0.975820,0.309772,1.123187,True
0.00,186,0.899729,0.282680,1.099545,True
0.00,187,6.944106,1.157370,0.325954,True
0.00,188,2.544140,0.812021,0.633753,True
0.00,189,2.252885,0.581076,0.832096,True
0.00,190,7.702432,1.388826,0.000000,True
0.00,191,2.717314,0.854780,0.662075,True
0.00,192,3.474482,1.342888,0.267677,True
0.00,193,5.347495,1.148807,0.323785,True
0.00,194,7.415024,1.488355,0.000000,True
0.00,195,2.097352,0.475892,1.044572,True
0.00,196,12.783005,1.458309,0.000000,True
0.00,197,6.828748,1.432324,0.000000,True
0.00,198,7.765258,1.732334,0.000000,True
0.00,199,1.520739,0.653610,0.807538,True
0.00,200,8.445145,1.392521,0.000000,True
0.00,201,5.905466,1.605057,0.000000,True
0.00,202,7.674205,1.537119,0.000000,True
0.00,203,10.210293,1.404153,0.000000,True
0.00,204,7.981489,1.369273,0.000000,True
0.00,205,7.219947,1.173506,0.287987,True
