delta,rep,beta_hat,eta_hat,gamma_hat,status
0.00,0,10.524727,2.005530,0.000000,True
0.00,1,5.292834,2.066926,0.000000,True
0.00,2,14.999996,1.603971,0.444502,True
0.00,3,11.140125,2.054390,0.000000,True
0.00,4,1.076395,0.132466,1.993575,True
0.00,5,1.196365,0.306804,1.635339,True
0.00,6,8.502845,1.982535,0.000000,True
0.00,7,2.107123,0.338148,1.581245,True
0.00,8,3.517486,0.876829,1.073672,True
0.00,9,11.586095,2.028622,0.000000,True
0.00,10,10.566655,1.974377,0.000000,True
0.00,11,10.307521,2.104200,0.000000,True
0.00,12,2.892188,0.568676,1.520225,True
0.00,13,1.275521,0.169087,1.811107,True
0.00,14,2.270599,0.635539,1.367376,True
0.00,15,9.067478,1.911418,0.000000,True
0.00,16,10.153924,1.871892,0.000000,True
0.00,17,11.675623,1.974578,0.000000,True
0.00,18,10.234359,1.806818,0.000000,True
0.00,19,6.596171,1.016983,1.030007,True
0.00,20,1.130393,0.202881,1.693745,True
0.00,21,8.634740,2.049587,0.000000,True
0.00,22,8.678218,1.865599,0.000000,True
0.00,23,9.248015,1.907539,0.000000,True
0.00,24,2.861826,0.761283,1.066321,True
0.00,25,14.999995,1.688506,0.184599,True
0.00,26,7.855798,1.930666,0.000000,True
0.00,27,8.992280,2.183628,0.000000,True
0.00,28,14.999995,1.237391,0.619489,True
0.00,29,8.320020,2.000060,0.000000,True
0.00,30,1.687933,0.416631,1.581965,True
0.00,31,0.909418,0.141005,1.835731,True
0.00,32,7.787236,2.041490,0.000000,True
0.00,33,3.577722,0.620154,1.436255,True
0.00,34,2.982941,0.663672,1.343903,True
0.00,35,0.740677,0.298861,1.685771,True
0.00,36,12.806559,2.118048,0.000000,True
0.00,37,1.920643,0.267533,1.587898,True
0.00,38,1.404669,0.510037,1.541410,True
0.00,39,14.999996,1.225658,0.790760,True
0.00,40,8.422277,2.007943,0.000000,True
0.00,41,8.058072,1.949465,0.000000,True
0.00,42,2.066235,0.498360,1.527123,True
0.00,43,6.611099,2.002609,0.000000,True
0.00,44,10.123246,1.985815,0.000000,True
0.00,45,3.031687,0.435908,1.517896,True
0.00,46,8.256401,2.037705,0.000000,True
0.00,47,14.999995,1.615463,0.368901,True
0.00,48,4.044231,0.678827,1.307005,True
0.00,49,2.138723,0.319406,1.526123,True
0.00,50,8.350231,2.052309,0.000000,True
0.00,51,1.303032,0.356990,1.596343,True
0.00,52,2.009221,0.511037,1.380761,True
0.00,53,2.175751,0.701856,1.350889,True
0.00,54,9.299075,2.019032,0.000000,True
0.00,55,1.911771,0.261570,1.822255,True
0.00,56,14.999993,1.865772,0.161595,True
0.00,57,8.636111,2.013265,0.000000,True
0.00,58,13.675856,2.096513,0.000000,True
0.00,59,3.400984,0.434726,1.604646,True
0.00,60,2.950689,0.734931,1.258659,True
0.00,61,14.535567,2.058212,0.000000,True
0.00,62,8.771318,2.051315,0.049726,True
0.00,63,14.999994,1.846144,0.194567,True
0.00,64,5.807317,0.646488,1.327212,True
0.00,65,11.600842,1.898427,0.000000,True
0.00,66,1.170249,0.171408,1.696584,True
0.00,67,0.783072,0.169423,1.654852,True
0.00,68,9.952269,1.968400,0.000000,True
0.00,69,10.699840,1.945807,0.000000,True
0.00,70,6.246312,2.144148,0.000000,True
0.00,71,3.607738,0.728685,1.342463,True
0.00,72,1.286757,0.216367,1.736117,True
0.00,73,1.775275,0.423009,1.378253,True
0.00,74,10.071414,1.978007,0.000000,True
0.00,75,1.379884,0.433461,1.598923,True
0.00,76,1.491998,0.248654,1.835548,True
0.00,77,10.112141,1.869533,0.000000,True
0.00,78,4.868778,0.827213,1.133416,True
0.00,79,12.898882,1.985650,0.000000,True
0.00,80,9.323233,2.077296,0.000000,True
0.00,81,13.014497,1.953618,0.000000,True
0.00,82,2.208480,0.576787,1.206077,True
0.00,83,10.573475,2.013819,0.000000,True
0.00,84,1.655902,0.349816,1.729938,True
0.00,85,10.366681,2.048428,0.000000,True
0.00,86,10.087874,2.074481,0.000000,True
0.00,87,8.805963,2.001575,0.000000,True
0.00,88,11.113633,2.087152,0.000000,True
0.00,89,13.802732,1.990188,0.000000,True
0.00,90,3.140754,0.459364,1.469825,True
0.00,91,3.720502,0.697260,1.348979,True
0.00,92,1.396430,0.354031,1.608595,True
0.00,93,1.559668,0.315501,1.571966,True
0.00,94,3.006863,0.527434,1.397820,True
0.00,95,6.830087,1.900269,0.000000,True
0.00,96,12.725634,2.056192,0.000000,True
0.00,97,9.646843,1.949558,0.000000,True
0.00,98,2.442273,0.795196,1.107923,True
0.00,99,13.067484,2.096915,0.000000,True
0.00,100,14.119234,1.975324,0.000000,True
0.00,101,10.227404,1.947165,0.000000,True
0.00,102,7.177887,2.021231,0.000000,True
0.00,103,1.631449,0.384895,1.552234,True
0.00,104,0.733075,0.250360,1.810306,True
0.00,105,13.795713,2.108384,0.000000,True
0.00,106,4.624362,0.820810,1.223804,True
0.00,107,8.163348,1.988430,0.000000,True
0.00,108,6.054870,2.012682,0.000000,True
0.00,109,9.651664,2.186260,0.000000,True
0.00,110,9.271855,1.996084,0.000000,True
0.00,111,11.171116,2.037081,0.000000,True
0.00,112,14.189052,2.017435,0.000000,True
0.00,113,14.999994,1.910789,0.000000,True
0.00,114,7.022204,2.062662,0.000000,True
0.00,115,9.067222,1.884444,0.000000,True
0.00,116,4.550033,0.697872,1.341946,True
0.00,117,2.848747,0.872523,1.181629,True
0.00,118,9.330659,2.007337,0.000000,True
0.00,119,11.886127,1.978017,0.000000,True
0.00,120,8.433514,2.183769,0.000000,True
0.00,121,3.206114,0.884868,1.211356,True
0.00,122,14.999995,1.816259,0.188983,True
0.00,123,6.432912,2.034177,0.000000,True
0.00,124,4.715519,0.709440,1.241608,True
0.00,125,2.651610,0.589832,1.374204,True
0.00,126,8.437982,2.052757,0.000000,True
0.00,127,2.530940,0.542369,1.488049,True
0.00,128,10.641541,2.031947,0.000000,True
0.00,129,13.170673,2.004157,0.000000,True
0.00,130,8.968310,1.961380,0.000000,True
0.00,131,1.768094,0.488636,1.456459,True
