delta,rep,beta_hat,eta_hat,gamma_hat,status
0.00,0,2.734219,1.651438,0.000000,True
0.00,1,2.732375,1.671184,0.000000,True
0.00,2,1.058597,0.483485,1.207602,True
0.00,3,2.464215,0.911202,0.221969,True
0.00,4,0.573083,0.351070,0.818131,True
0.00,5,2.891881,1.709769,0.000000,True
0.00,6,1.121471,1.204750,0.412796,True
0.00,7,1.142274,0.771098,0.648139,True
0.00,8,1.723718,0.739448,0.520665,True
0.00,9,1.152490,1.287432,0.553852,True
0.00,10,1.385277,1.775474,0.219469,True
0.00,11,0.738013,0.656606,0.577631,True
0.00,12,0.926654,0.722671,0.714897,True
0.00,13,2.526892,1.383901,0.045778,True
0.00,14,1.000699,0.634599,0.618781,True
0.00,15,1.801047,0.783326,0.681910,True
0.00,16,1.042587,0.612478,0.922479,True
0.00,17,0.592434,0.847671,0.655080,True
0.00,18,4.482955,1.119566,0.000000,True
0.00,19,1.140533,0.621789,0.529740,True
0.00,20,2.345487,1.753621,0.191352,True
0.00,21,8.407033,1.198773,0.000000,True
0.00,22,2.091150,1.775156,0.000000,True
0.00,23,0.993117,1.036777,0.530480,True
0.00,24,1.006101,1.024718,0.720901,True
0.00,25,1.088702,0.481250,0.539676,True
0.00,26,2.269237,1.393109,0.308254,True
0.00,27,2.309461,1.018854,0.254260,True
0.00,28,1.054557,0.744198,0.701422,True
0.00,29,1.887078,0.563165,0.857729,True
0.00,30,1.751571,1.899989,0.000000,True
0.00,31,2.103011,1.336934,0.224434,True
0.00,32,2.600279,1.182403,0.483967,True
0.00,33,1.215072,1.114540,0.938053,True
0.00,34,0.652604,0.532551,0.906855,True
0.00,35,4.014549,1.535773,0.000000,True
0.00,36,1.881273,0.811296,0.594072,True
0.00,37,3.131504,1.398948,0.000000,True
0.00,38,1.098692,0.993341,0.595998,True
0.00,39,3.151194,1.497166,0.000000,True
0.00,40,0.626214,0.826001,0.727870,True
0.00,41,3.410712,1.299523,0.000000,True
0.00,42,1.574468,1.289417,0.710887,True
0.00,43,1.796533,0.947950,0.522772,True
0.00,44,4.511054,1.323797,0.000000,True
0.00,45,0.640604,0.377387,0.595843,True
0.00,46,7.492962,1.496366,0.000000,True
0.00,47,1.091513,0.257853,0.878183,True
0.00,48,0.944918,0.987320,0.516651,True
0.00,49,0.830478,0.789273,0.856247,True
0.00,50,4.532319,1.744680,0.000000,True
0.00,51,1.721571,1.572200,0.080006,True
0.00,52,1.749608,1.477830,0.414540,True
0.00,53,1.072791,0.592440,0.542383,True
0.00,54,5.067489,1.166154,0.000000,True
0.00,55,0.779412,0.584921,1.045160,True
0.00,56,1.562390,1.253288,0.844306,True
0.00,57,1.201906,0.933493,0.446616,True
0.00,58,3.393963,1.550010,0.000000,True
0.00,59,2.512784,1.794280,0.000000,True
0.00,60,1.185943,0.601361,0.460011,True
0.00,61,2.873727,1.073416,0.330261,True
0.00,62,1.308782,0.550558,0.810226,True
0.00,63,1.985997,2.134608,0.000000,True
0.00,64,2.119897,1.591228,0.051849,True
0.00,65,2.437271,1.482258,0.118497,True
0.00,66,3.175230,1.084576,0.380212,True
0.00,67,0.646247,0.679673,0.762938,True
0.00,68,2.794771,1.674900,0.000000,True
0.00,69,0.424592,0.518341,0.893328,True
0.00,70,2.080571,0.788982,0.456247,True
0.00,71,2.397454,1.805586,0.000000,True
0.00,72,0.995222,1.033083,0.416645,True
0.00,73,3.054838,1.455164,0.000000,True
0.00,74,0.838003,0.834733,0.631502,True
0.00,75,1.302109,0.396192,0.744895,True
0.00,76,4.878318,1.198834,0.000000,True
0.00,77,1.160300,0.858822,0.637338,True
0.00,78,2.206828,1.419915,0.000000,True
0.00,79,0.765440,0.431472,0.790663,True
0.00,80,4.614928,1.464419,0.000000,True
0.00,81,3.618129,1.454913,0.135640,True
0.00,82,0.573169,0.460116,0.618710,True
0.00,83,2.292423,1.546232,0.000000,True
0.00,84,6.270871,1.600429,0.000000,True
0.00,85,2.423989,1.331612,0.000000,True
0.00,86,3.186355,1.594757,0.305537,True
0.00,87,1.468305,1.087728,0.676894,True
0.00,88,2.176338,1.675863,0.000000,True
0.00,89,0.992757,0.893913,0.640909,True
0.00,90,5.193449,1.434737,0.000000,True
0.00,91,0.940422,0.758595,0.598620,True
0.00,92,2.473051,1.401936,0.000000,True
0.00,93,2.405430,1.921802,0.000000,True
