delta,rep,beta_hat,eta_hat,gamma_hat,status
0.00,0,1.501081,0.563590,0.636062,True
0.00,1,2.450672,0.869400,0.000000,True
0.00,2,2.929134,1.080313,0.000000,True
0.00,3,2.295342,0.817101,0.171878,True
0.00,4,2.088468,1.125628,0.000000,True
0.00,5,2.075556,0.942439,0.422399,True
0.00,6,3.424807,1.086773,0.181220,True
0.00,7,2.586279,1.209811,0.000000,True
0.00,8,3.942973,1.102677,0.000000,True
0.00,9,1.680165,0.930728,0.106973,True
0.00,10,1.289341,0.704590,0.392141,True
0.00,11,2.909044,1.316648,0.000000,True
0.00,12,1.478805,0.883757,0.379106,True
0.00,13,3.272251,1.067654,0.000000,True
0.00,14,2.778751,1.112014,0.000000,True
0.00,15,2.564742,1.111781,0.000000,True
0.00,16,1.676439,0.821149,0.262043,True
0.00,17,2.819049,1.157439,0.000000,True
0.00,18,4.223382,1.115162,0.000000,True
0.00,19,3.311885,1.151087,0.000000,True
0.00,20,2.373186,0.990546,0.000000,True
0.00,21,5.074481,1.054106,0.000000,True
0.00,22,2.366847,1.094913,0.000000,True
0.00,23,1.124613,0.377158,0.753173,True
0.00,24,2.489681,1.141900,0.000000,True
0.00,25,2.889075,1.129419,0.000000,True
0.00,26,3.069728,1.297565,0.000000,True
0.00,27,2.917906,0.880709,0.000000,True
0.00,28,2.326182,0.931479,0.000000,True
0.00,29,1.708031,0.814865,0.343113,True
0.00,30,1.434539,0.556280,0.477809,True
0.00,31,1.636097,0.842571,0.228816,True
0.00,32,2.739207,1.254797,0.000000,True
0.00,33,2.845502,1.029159,0.000000,True
0.00,34,4.047587,1.130157,0.000000,True
0.00,35,4.521227,1.064310,0.000000,True
0.00,36,2.575552,1.144867,0.000000,True
0.00,37,2.416412,1.144932,0.000000,True
0.00,38,2.488601,1.240405,0.000000,True
0.00,39,2.306966,0.972208,0.000000,True
0.00,40,2.064459,0.889940,0.000000,True
0.00,41,3.442715,1.212038,0.000000,True
0.00,42,1.870917,0.909663,0.000000,True
0.00,43,2.797932,1.001182,0.000000,True
0.00,44,2.761475,1.128793,0.000000,True
0.00,45,3.663816,1.014624,0.000000,True
0.00,46,1.262790,0.557773,0.451283,True
0.00,47,2.202918,1.041846,0.000000,True
0.00,48,2.308376,0.631326,0.394302,True
0.00,49,3.441553,1.066707,0.000000,True
0.00,50,2.379371,1.050905,0.000000,True
0.00,51,0.743166,0.420821,0.586076,True
0.00,52,2.040758,0.988489,0.000000,True
0.00,53,3.806750,1.010599,0.000000,True
0.00,54,1.801290,1.081425,0.000000,True
0.00,55,3.380542,1.202436,0.000000,True
0.00,56,2.067134,1.165708,0.000000,True
0.00,57,2.169163,0.500056,0.406627,True
0.00,58,2.173500,1.195141,0.000000,True
0.00,59,1.864802,0.924444,0.209350,True
0.00,60,1.334053,0.260359,0.786655,True
0.00,61,1.243706,0.399879,0.445590,True
0.00,62,2.220751,1.235765,0.000000,True
0.00,63,2.822122,1.147014,0.000000,True
0.00,64,2.434673,1.207879,0.000000,True
0.00,65,2.892314,0.978065,0.000000,True
0.00,66,3.964771,1.026418,0.000000,True
0.00,67,2.151102,1.001457,0.000000,True
0.00,68,3.265399,1.133105,0.000000,True
0.00,69,3.032920,0.829457,0.356135,True
0.00,70,3.630362,0.990682,0.000000,True
0.00,71,1.899909,1.255865,0.000000,True
0.00,72,1.904950,0.954038,0.109946,True
0.00,73,5.660896,0.991708,0.000000,True
0.00,74,3.503218,1.213555,0.000000,True
0.00,75,2.797372,0.870885,0.000000,True
0.00,76,2.387045,0.845428,0.295491,True
0.00,77,3.913138,1.223375,0.000000,True
0.00,78,2.560086,1.289530,0.000000,True
0.00,79,2.792688,1.337430,0.000000,True
0.00,80,1.767989,0.766095,0.303575,True
0.00,81,1.784570,0.673743,0.448430,True
0.00,82,3.948046,0.931875,0.000000,True
0.00,83,1.108654,0.449410,0.536333,True
0.00,84,1.631155,0.694038,0.455926,True
0.00,85,2.448966,1.214116,0.000000,True
0.00,86,2.786457,1.164883,0.000000,True
0.00,87,3.103910,0.990752,0.000000,True
0.00,88,3.397195,0.882774,0.000000,True
0.00,89,3.075760,1.159925,0.024402,True
0.00,90,2.814045,1.206931,0.000000,True
0.00,91,3.471741,1.044610,0.000000,True
0.00,92,2.443183,0.952372,0.000000,True
0.00,93,2.263339,1.023005,0.000000,True
0.00,94,5.440349,1.174277,0.000000,True
0.00,95,2.208187,1.315763,0.000000,True
0.00,96,1.832363,0.712405,0.437646,True
0.00,97,2.156252,0.973654,0.103375,True
0.00,98,1.055082,0.504838,0.417296,True
0.00,99,2.766429,0.656802,0.427506,True
0.00,100,1.501192,0.942168,0.129347,True
0.00,101,2.434919,0.731558,0.276313,True
0.00,102,2.493954,0.979518,0.000000,True
0.00,103,2.636088,1.047776,0.000000,True
0.00,104,1.309960,0.526916,0.357803,True
0.00,105,2.878637,1.045808,0.000000,True
0.00,106,1.827944,0.708446,0.300303,True
0.00,107,1.296912,0.571668,0.279833,True
0.00,108,2.082320,0.794642,0.133263,True
0.00,109,2.347367,1.186756,0.000000,True
0.00,110,3.822142,1.153883,0.000000,True
0.00,111,4.272548,1.188188,0.000000,True
0.00,112,2.227963,1.044882,0.104380,True
0.00,113,2.399997,0.910238,0.000000,True
0.00,114,3.784742,1.163908,0.000000,True
0.00,115,1.794320,0.809362,0.250149,True
0.00,116,3.753614,1.083351,0.000000,True
0.00,117,1.871891,1.185693,0.000000,True
0.00,118,3.799729,0.794499,0.000000,True
0.00,119,2.692928,1.260658,0.000000,True
0.00,120,4.004338,0.977217,0.000000,True
0.00,121,1.953137,0.911995,0.109165,True
0.00,122,2.529501,1.137855,0.000000,True
0.00,123,1.901264,0.952283,0.166738,True
0.00,124,2.408093,1.212313,0.000000,True
0.00,125,2.793820,1.137427,0.000000,True
0.00,126,2.801210,1.259139,0.000000,True
0.00,127,2.833452,0.857013,0.000000,True
0.00,128,1.729064,0.596463,0.337299,True
0.00,129,4.718645,1.298634,0.000000,True
0.00,130,0.928821,0.410680,0.568578,True
0.00,131,2.018022,1.158817,0.000000,True
0.00,132,1.149347,0.442876,0.504833,True
0.00,133,2.251634,1.155442,0.000000,True
0.00,134,1.486259,0.502212,0.420875,True
0.00,135,1.768295,0.658791,0.417465,True
0.00,136,2.519730,1.146520,0.000000,True
0.00,137,2.903320,1.242293,0.000000,True
0.00,138,2.157151,1.178498,0.000000,True
0.00,139,4.323270,1.264563,0.000000,True
0.00,140,2.396169,0.813135,0.397929,True
0.00,141,2.831794,1.216769,0.000000,True
0.00,142,4.562154,0.783820,0.000000,True
0.00,143,2.632033,1.042333,0.000000,True
0.00,144,0.993767,0.579207,0.399762,True
0.00,145,2.487171,1.026147,0.000000,True
0.00,146,4.007020,0.917182,0.000000,True
0.00,147,2.904319,0.919840,0.000000,True
0.00,148,4.400645,1.209156,0.000000,True
0.00,149,2.853665,1.178527,0.000000,True
0.00,150,2.860990,1.206952,0.000000,True
0.00,151,1.975120,1.022916,0.000000,True
0.00,152,2.103714,0.975677,0.000000,True
0.00,153,3.770937,1.269313,0.000000,True
0.00,154,3.665053,1.211307,0.000000,True
0.00,155,4.140986,1.132885,0.000000,True
0.00,156,0.873539,0.242374,0.505171,True
0.00,157,1.918684,0.746560,0.209635,True
0.00,158,2.853186,1.235877,0.000000,True
0.00,159,1.984727,1.007589,0.000000,True
0.00,160,2.195166,1.081078,0.000000,True
0.00,161,1.023820,0.380175,0.417559,True
0.00,162,2.379402,1.201028,0.000000,True
0.00,163,1.672343,0.906544,0.120947,True
0.00,164,3.960142,1.106218,0.000000,True
0.00,165,2.153952,0.842580,0.148810,True
0.00,166,1.603256,0.861103,0.000000,True
0.00,167,3.183410,0.984416,0.000000,True
0.00,168,2.330865,0.957678,0.000000,True
0.00,169,2.493460,1.205063,0.000000,True
0.00,170,1.032257,0.611139,0.282197,True
0.00,171,2.079368,1.074468,0.000000,True
0.00,172,1.484408,0.645711,0.424855,True
0.00,173,1.256199,0.656720,0.284495,True
0.00,174,2.585530,1.082423,0.062053,True
0.00,175,2.552942,1.019298,0.000000,True
0.00,176,2.194895,0.870498,0.000000,True
0.00,177,4.287779,0.956612,0.000000,True
0.00,178,1.853519,0.734138,0.316524,True
0.00,179,3.558543,1.022372,0.000000,True
0.00,180,4.067044,1.171110,0.000000,True
0.00,181,1.313870,0.748468,0.286097,True
0.00,182,2.323690,0.960413,0.000000,True
0.00,183,2.859822,0.955397,0.100111,True
0.00,184,2.148281,1.030607,0.000000,True
0.00,185,2.132642,1.141409,0.000000,True
0.00,186,1.492433,0.556036,0.419570,True
0.00,187,0.756662,0.584528,0.539640,True
0.00,188,2.693847,0.828209,0.000000,True
0.00,189,2.400749,1.295096,0.000000,True
0.00,190,1.598299,0.361798,0.627585,True
0.00,191,4.186078,1.016020,0.000000,True
0.00,192,1.257176,0.415513,0.884102,True
0.00,193,5.484661,1.146132,0.000000,True
0.00,194,1.169217,0.708977,0.367527,True
0.00,195,1.829322,1.080452,0.000000,True
0.00,196,2.471804,1.031129,0.191945,True
0.00,197,2.783312,1.267249,0.000000,True
0.00,198,1.371970,0.706070,0.238207,True
0.00,199,2.253743,1.165730,0.000000,True
0.00,200,1.212247,0.873750,0.150955,True
0.00,201,3.228826,1.202212,0.074352,True
0.00,202,2.769113,1.077259,0.000000,True
0.00,203,1.211983,0.729241,0.412087,True
0.00,204,1.152361,0.520150,0.593239,True
0.00,205,2.994328,0.953522,0.200244,True
0.00,206,3.272467,0.982361,0.251868,True
0.00,207,1.693099,1.092573,0.176401,True
0.00,208,2.357829,1.082123,0.022990,True
0.00,209,3.010306,0.939121,0.106568,True
0.00,210,1.296314,0.470707,0.654687,True
0.00,211,2.328167,1.381446,0.000000,True
0.00,212,2.885722,1.001770,0.000000,True
0.00,213,2.418934,1.105457,0.000000,True
0.00,214,1.624699,0.646321,0.544298,True
0.00,215,1.229214,0.630891,0.419073,True
0.00,216,2.538719,1.069101,0.077665,True
0.00,217,1.530576,0.712204,0.508880,True
0.00,218,4.200311,1.314872,0.000000,True
0.00,219,1.811664,0.999242,0.000000,True
0.00,220,2.305280,0.925735,0.142048,True
0.00,221,0.924500,0.610080,0.417868,True
0.00,222,1.434669,0.547386,0.440503,True
0.00,223,1.979052,1.181019,0.000000,True
0.00,224,1.973888,0.647591,0.563734,True
0.00,225,2.676824,0.898822,0.039795,True
0.00,226,3.089846,1.206347,0.000000,True
0.00,227,2.161696,0.894063,0.000000,True
0.00,228,2.881041,0.979703,0.024192,True
0.00,229,2.471052,1.102215,0.000000,True
0.00,230,1.702311,0.864191,0.108292,True
0.00,231,6.677068,1.175123,0.000000,True
0.00,232,0.514546,0.370731,0.366217,True
0.00,233,4.898290,1.076959,0.000000,True
0.00,234,3.325967,1.005697,0.000000,True
0.00,235,1.975392,0.568373,0.374171,True
0.00,236,1.616857,0.718143,0.180453,True
0.00,237,2.210112,1.238650,0.000000,True
0.00,238,1.926516,1.122119,0.000000,True
0.00,239,4.151105,1.376829,0.000000,True
0.00,240,1.645002,0.704412,0.358249,True
0.00,241,1.784695,0.566228,0.618515,True
0.00,242,3.373346,1.245868,0.000000,True
0.00,243,1.514320,0.571918,0.319525,True
0.00,244,1.032156,0.850606,0.194174,True
0.00,245,3.089888,1.222390,0.000000,True
0.00,246,2.083538,0.846190,0.135456,True
0.00,247,3.777177,1.182962,0.000000,True
0.00,248,3.150976,1.173776,0.000000,True
0.00,249,2.043266,0.986244,0.000000,True
0.00,250,1.454469,0.521680,0.713168,True
0.00,251,1.790524,1.244199,0.000000,True
0.00,252,1.827244,0.991029,0.000000,True
0.00,253,2.209547,1.033062,0.000000,True
0.00,254,1.849229,0.902546,0.303264,True
0.00,255,2.513366,0.595664,0.417925,True
0.00,256,1.896682,0.769181,0.288032,True
0.00,257,2.589669,0.974824,0.126960,True
0.00,258,3.186809,1.133846,0.000000,True
0.00,259,1.394634,0.839135,0.217760,True
0.00,260,3.336050,1.124384,0.000000,True
0.00,261,2.160877,0.899278,0.168640,True
0.00,262,4.126612,1.029053,0.000000,True
0.00,263,0.515146,0.298242,0.620650,True
0.00,264,2.482735,1.053839,0.000000,True
0.00,265,2.146402,1.164362,0.000000,True
0.00,266,2.524794,1.099376,0.075894,True
0.00,267,1.017378,0.510373,0.488399,True
0.00,268,0.772989,0.447501,0.532618,True
0.00,269,2.411435,1.094449,0.000000,True
0.00,270,1.934411,0.532583,0.398373,True
0.00,271,1.628588,0.809956,0.257826,True
0.00,272,2.557535,0.767817,0.135900,True
0.00,273,2.300605,1.113857,0.000000,True
0.00,274,0.718697,0.382417,0.449857,True
0.00,275,0.914251,0.629266,0.528602,True
0.00,276,1.334125,0.460293,0.500507,True
